buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,houseType,monthlyRent,preDeposit,preMonthlyRent,sggCd,totalFloorAr,umdNm,useRRRight,lawd_cd,deal_ym,sggNm
1995,26.06~28.06,신규,29,5,2026,"11,500",다가구,0,,,41115,41.91,매산로3가,,41115,202605,
1993,26.05~28.05,신규,22,5,2026,500,다가구,50,,,41115,49.8,화서동,,41115,202605,
2015,26.05~28.05,갱신,30,5,2026,"7,000",다가구,50,"6,000",47,41115,60,우만동,,41115,202605,
2018,26.05~27.05,신규,23,5,2026,"1,000",다가구,60,,,41115,24,구천동,,41115,202605,
2017,26.05~28.05,신규,28,5,2026,"2,000",다가구,85,,,41115,93.99,매산로3가,,41115,202605,
2002,26.07~28.07,신규,28,5,2026,"13,000",다가구,0,,,41115,45,우만동,,41115,202605,
,26.06~28.06,신규,16,5,2026,300,단독,25,,,41115,30,지동,,41115,202605,
1997,26.05~28.05,신규,9,5,2026,500,단독,42,,,41115,40,고등동,,41115,202605,
1994,26.05~28.05,신규,13,5,2026,"3,000",단독,25,,,41115,48,신풍동,,41115,202605,
1979,26.06~28.06,신규,16,5,2026,"1,000",단독,65,,,41115,62.87,지동,,41115,202605,
1989,26.05~28.05,신규,30,5,2026,"3,500",다가구,0,,,41115,41.4,고등동,,41115,202605,
1996,26.05~28.05,신규,16,5,2026,"1,500",다가구,80,,,41115,94.74,지동,,41115,202605,
1991,26.05~28.05,갱신,29,5,2026,"1,000",다가구,45,"1,000",35,41115,40.86,우만동,,41115,202605,
1987,26.06~28.06,신규,29,5,2026,"1,000",단독,65,,,41115,57.78,고등동,,41115,202605,
2004,26.05~28.05,신규,16,5,2026,"1,000",다가구,70,,,41115,45,지동,,41115,202605,
2004,26.05~27.05,신규,9,5,2026,"1,000",다가구,65,,,41115,40,인계동,,41115,202605,
1998,26.05~28.05,신규,29,5,2026,500,다가구,50,,,41115,40,고등동,,41115,202605,
1994,26.06~28.06,신규,28,5,2026,"8,000",단독,20,,,41115,47.94,인계동,,41115,202605,
2004,26.05~27.03,신규,12,5,2026,400,다가구,37,,,41115,27,인계동,,41115,202605,
1988,26.05~28.05,신규,6,5,2026,500,단독,40,,,41115,33,화서동,,41115,202605,
2003,26.05~28.05,신규,28,5,2026,300,다가구,27,,,41115,20,지동,,41115,202605,
2002,26.05~27.05,신규,11,5,2026,500,다가구,58,,,41115,25,우만동,,41115,202605,
,26.05~28.05,신규,13,5,2026,200,다가구,26,,,41115,19,지동,,41115,202605,
1995,26.05~28.05,신규,2,5,2026,500,다가구,50,,,41115,39,매산로2가,,41115,202605,
1985,26.06~28.06,신규,27,5,2026,"8,000",단독,0,,,41115,30.75,지동,,41115,202605,
1990,26.06~27.05,신규,19,5,2026,500,단독,45,,,41115,40,고등동,,41115,202605,
2018,26.05~28.05,신규,11,5,2026,"2,000",다가구,85,,,41115,45,교동,,41115,202605,
1974,26.05~28.05,신규,26,5,2026,300,단독,35,,,41115,24.79,지동,,41115,202605,
2003,26.05~27.05,신규,27,5,2026,300,단독,42,,,41115,20,인계동,,41115,202605,
1983,26.05~28.05,신규,2,5,2026,"1,000",다가구,60,,,41115,54.55,지동,,41115,202605,
1997,26.05~28.05,갱신,18,5,2026,300,다가구,40,300,40,41115,26,우만동,,41115,202605,
1991,26.06~28.06,신규,25,5,2026,"12,000",단독,0,,,41115,53.91,남창동,,41115,202605,
1990,26.06~28.06,신규,22,5,2026,"7,000",단독,0,,,41115,39.78,우만동,,41115,202605,
1989,26.06~28.06,신규,22,5,2026,"8,000",단독,0,,,41115,44.02,우만동,,41115,202605,
1985,26.05~28.05,신규,13,5,2026,"1,000",다가구,80,,,41115,76.38,우만동,,41115,202605,
2021,26.06~28.06,신규,22,5,2026,"5,000",다가구,65,,,41115,44.33,우만동,,41115,202605,
1987,26.05~28.05,신규,1,5,2026,"1,000",단독,60,,,41115,56.67,화서동,,41115,202605,
2013,26.05~28.05,신규,2,5,2026,500,다가구,40,,,41115,26.25,화서동,,41115,202605,
2002,26.05~27.05,신규,22,5,2026,500,다가구,40,,,41115,24,매산로2가,,41115,202605,
,26.05~27.05,신규,1,5,2026,"1,000",다가구,70,,,41115,50,화서동,,41115,202605,
1992,26.06~28.06,신규,1,5,2026,500,다가구,50,,,41115,46.8,고등동,,41115,202605,
,26.05~27.05,신규,21,5,2026,300,다가구,37,,,41115,34.8,매산로2가,,41115,202605,
1995,26.05~28.05,신규,12,5,2026,300,다가구,30,,,41115,30,지동,,41115,202605,
1990,26.06~28.06,신규,23,5,2026,"9,900",단독,20,,,41115,63.12,우만동,,41115,202605,
1996,26.06~28.06,신규,25,5,2026,"4,500",다가구,0,,,41115,52.11,지동,,41115,202605,
,26.05~28.05,신규,15,5,2026,500,다가구,40,,,41115,35,남창동,,41115,202605,
1988,26.05~31.05,갱신,22,5,2026,"5,500",단독,0,"4,500",,41115,34,인계동,,41115,202605,
1994,26.05~27.05,신규,23,5,2026,500,다가구,35,,,41115,27,매산로3가,,41115,202605,
1995,26.07~28.07,신규,5,5,2026,"7,000",다가구,0,,,41115,45,우만동,,41115,202605,
2018,26.05~27.05,신규,12,5,2026,"2,000",단독,160,,,41115,146.23,구천동,,41115,202605,
2017,26.05~27.05,신규,17,5,2026,500,다가구,48,,,41115,30,매산로3가,,41115,202605,
1991,26.05~27.05,신규,21,5,2026,300,단독,26,,,41115,20,화서동,,41115,202605,
1983,26.07~28.07,신규,19,5,2026,"10,000",다가구,0,,,41115,62.1,화서동,,41115,202605,
1997,26.06~28.06,신규,21,5,2026,"6,000",다가구,0,,,41115,32.76,우만동,,41115,202605,
1993,26.06~28.06,신규,4,5,2026,400,단독,40,,,41115,48,우만동,,41115,202605,
2001,26.05~28.05,신규,10,5,2026,300,다가구,43,,,41115,20,매산로2가,,41115,202605,
1995,26.05~28.05,신규,9,5,2026,0,다가구,40,,,41115,46.38,화서동,,41115,202605,
1990,26.06~28.06,신규,19,5,2026,"13,000",단독,35,,,41115,80.84,우만동,,41115,202605,
2003,26.05~28.05,신규,5,5,2026,500,다가구,40,,,41115,24,매산로3가,,41115,202605,
1993,26.05~28.05,신규,19,5,2026,"2,000",다가구,30,,,41115,45,지동,,41115,202605,
1986,26.06~28.06,신규,4,5,2026,"1,000",단독,75,,,41115,114.32,우만동,,41115,202605,
1982,26.07~28.07,신규,18,5,2026,"2,900",다가구,50,,,41115,66.18,고등동,,41115,202605,
2003,26.05~28.05,신규,19,5,2026,"1,000",단독,50,,,41115,40,우만동,,41115,202605,
2004,26.06~28.06,신규,18,5,2026,"5,500",다가구,0,,,41115,24.25,우만동,,41115,202605,
1997,26.05~28.05,신규,14,5,2026,500,다가구,47,,,41115,45,고등동,,41115,202605,
1984,26.06~28.06,신규,2,5,2026,"2,000",다가구,80,,,41115,69,매향동,,41115,202605,
1986,26.05~27.05,신규,12,5,2026,500,다가구,38,,,41115,34.41,인계동,,41115,202605,
2004,26.05~27.05,신규,15,5,2026,200,다가구,39,,,41115,19.8,매산로2가,,41115,202605,
2002,26.05~28.05,신규,16,5,2026,300,다가구,35,,,41115,22,지동,,41115,202605,
1993,26.05~28.05,신규,9,5,2026,200,다가구,30,,,41115,28,고등동,,41115,202605,
1997,26.05~28.05,신규,12,5,2026,500,다가구,45,,,41115,45,화서동,,41115,202605,
1982,26.07~28.07,신규,18,5,2026,"2,900",다가구,50,,,41115,66.18,고등동,,41115,202605,
2004,26.05~28.05,신규,15,5,2026,500,다가구,60,,,41115,50,고등동,,41115,202605,
2004,26.05~27.08,신규,16,5,2026,500,다가구,42,,,41115,17.4,우만동,,41115,202605,
2002,26.05~28.05,신규,5,5,2026,500,다가구,40,,,41115,18,매산로2가,,41115,202605,
2012,26.05~28.05,신규,6,5,2026,300,단독,29,,,41115,26.1,화서동,,41115,202605,
2007,26.05~26.08,신규,9,5,2026,100,다가구,40,,,41115,20,인계동,,41115,202605,
2012,26.05~28.05,신규,15,5,2026,"1,000",다가구,50,,,41115,59.25,화서동,,41115,202605,
2003,26.05~27.05,신규,15,5,2026,500,단독,40,,,41115,20,매산로2가,,41115,202605,
2003,26.05~28.05,신규,11,5,2026,500,다가구,35,,,41115,18,화서동,,41115,202605,
1989,26.06~28.06,신규,13,5,2026,"8,000",다가구,0,,,41115,40.89,고등동,,41115,202605,
1992,26.05~28.05,신규,2,5,2026,500,다가구,40,,,41115,44.94,지동,,41115,202605,
1984,26.05~28.05,갱신,12,5,2026,"13,000",다가구,0,"12,000",,41115,68.79,화서동,,41115,202605,
1989,26.06~28.06,신규,11,5,2026,"9,000",단독,0,,,41115,158.4,인계동,,41115,202605,
1994,26.05~28.05,신규,6,5,2026,500,단독,50,,,41115,43.66,화서동,,41115,202605,
1988,26.06~28.06,신규,13,5,2026,"5,000",다가구,40,,,41115,40.71,화서동,,41115,202605,
2011,26.05~27.05,갱신,13,5,2026,"2,000",다가구,55,"2,000",55,41115,56.46,화서동,,41115,202605,
1989,26.05~28.05,신규,7,5,2026,"1,000",다가구,50,,,41115,202.88,우만동,,41115,202605,
1987,26.05~28.05,신규,9,5,2026,300,단독,25,,,41115,37,화서동,,41115,202605,
1987,26.05~28.05,신규,12,5,2026,100,단독,35,,,41115,35,우만동,,41115,202605,
1995,26.05~28.05,신규,12,5,2026,"6,000",다가구,0,,,41115,38,고등동,,41115,202605,
2004,26.05~27.05,신규,12,5,2026,200,다가구,32,,,41115,20,고등동,,41115,202605,
1994,26.06~28.06,신규,11,5,2026,"1,000",다가구,55,,,41115,35,지동,,41115,202605,
2002,26.05~28.05,갱신,11,5,2026,"4,500",다가구,0,200,20,41115,20.626,인계동,,41115,202605,
1990,26.05~28.05,신규,5,5,2026,500,다가구,50,,,41115,40,지동,,41115,202605,
2012,26.06~28.06,신규,9,5,2026,"3,000",다가구,65,,,41115,56.2,고등동,,41115,202605,
2003,26.06~28.06,신규,7,5,2026,"11,000",단독,0,,,41115,45.76,지동,,41115,202605,
1997,26.05~28.05,신규,6,5,2026,100,다가구,35,,,41115,33.06,남수동,,41115,202605,
2006,26.05~28.05,신규,11,5,2026,"2,000",다가구,70,,,41115,42,인계동,,41115,202605,
1989,26.05~28.05,신규,2,5,2026,500,다가구,50,,,41115,42.48,지동,,41115,202605,
2009,26.05~27.05,신규,1,5,2026,500,다가구,43,,,41115,20,인계동,,41115,202605,
1997,26.05~28.05,신규,1,5,2026,500,단독,50,,,41115,35,화서동,,41115,202605,
2018,26.06~30.05,갱신,1,5,2026,"15,500",다가구,0,"15,500",,41115,50,고등동,,41115,202605,
1977,26.05~28.05,신규,7,5,2026,"7,500",단독,0,,,41115,52.83,화서동,,41115,202605,
2003,26.05~28.05,신규,7,5,2026,"2,000",다가구,60,,,41115,66,화서동,,41115,202605,
2008,26.05~28.05,신규,7,5,2026,"1,000",다가구,46,,,41115,36,우만동,,41115,202605,
1997,26.06~28.06,신규,7,5,2026,500,다가구,29,,,41115,36,우만동,,41115,202605,
2002,26.05~27.05,갱신,6,5,2026,"6,000",단독,34,"1,000",55,41115,40,고등동,,41115,202605,
1996,26.05~28.05,신규,3,5,2026,500,다가구,70,,,41115,66,화서동,,41115,202605,
1988,26.05~28.05,신규,2,5,2026,"9,000",단독,0,,,41115,44.24,우만동,,41115,202605,
2001,26.05~26.11,신규,5,5,2026,200,다가구,45,,,41115,27,매산로2가,,41115,202605,
1990,26.06~28.06,신규,5,5,2026,500,다가구,50,,,41115,46.4,우만동,,41115,202605,
1994,26.05~28.05,신규,5,5,2026,500,다가구,65,,,41115,49.5,고등동,,41115,202605,
2017,26.06~28.06,신규,1,5,2026,"15,500",다가구,40,,,41115,83.44,화서동,,41115,202605,
1996,26.06~28.06,신규,4,5,2026,"10,000",단독,0,,,41115,64.8,화서동,,41115,202605,
1990,26.05~28.05,신규,4,5,2026,"1,000",단독,50,,,41115,40,인계동,,41115,202605,
2018,26.06~30.05,갱신,1,5,2026,"17,000",다가구,0,"17,000",,41115,50,고등동,,41115,202605,
2002,26.05~27.05,신규,1,5,2026,300,다가구,41,,,41115,26.65,우만동,,41115,202605,
1994,26.05~28.04,신규,1,5,2026,500,다가구,44,,,41115,47,인계동,,41115,202605,
2002,,,6,6,2026,"4,000",단독,0,,,41115,20,화서동,,41115,202606,
,,,19,6,2026,"5,000",단독,0,,,41115,30,인계동,,41115,202606,
2007,,,1,6,2026,"5,000",다가구,0,,,41115,19,인계동,,41115,202606,
,,,4,6,2026,"10,000",다가구,29,,,41115,34,화서동,,41115,202606,
1959,,,3,6,2026,"9,000",단독,0,,,41115,52,지동,,41115,202606,
1996,26.07~27.02,신규,29,6,2026,300,다가구,37,,,41115,18,우만동,,41115,202606,
1993,26.06~28.06,신규,8,6,2026,500,단독,35,,,41115,33,화서동,,41115,202606,
1986,26.07~28.07,신규,16,6,2026,"1,000",단독,60,,,41115,84.79,지동,,41115,202606,
1971,26.07~28.07,신규,25,6,2026,"3,000",단독,28,,,41115,31.08,매향동,,41115,202606,
2003,26.07~28.07,신규,16,6,2026,"1,000",다가구,55,,,41115,38,우만동,,41115,202606,
2003,26.07~27.07,신규,18,6,2026,500,다가구,34,,,41115,27,인계동,,41115,202606,
1980,26.06~28.06,신규,20,6,2026,500,단독,35,,,41115,52.26,고등동,,41115,202606,
2003,26.07~27.07,신규,25,6,2026,"1,000",다가구,43,,,41115,21,인계동,,41115,202606,
1994,26.07~28.07,신규,27,6,2026,500,다가구,85,,,41115,58.14,우만동,,41115,202606,
1973,26.07~30.07,신규,25,6,2026,"1,000",단독,100,,,41115,88.1,신풍동,,41115,202606,
,26.08~28.08,갱신,27,6,2026,500,단독,43,500,35,41115,45,신풍동,,41115,202606,
2003,26.07~27.07,갱신,3,6,2026,500,다가구,42,500,41,41115,15,우만동,,41115,202606,
,26.07~27.07,신규,13,6,2026,"1,000",다가구,54,,,41115,25,우만동,,41115,202606,
2001,26.07~27.07,신규,20,6,2026,300,다가구,35,,,41115,20,화서동,,41115,202606,
2001,26.06~26.10,신규,27,6,2026,100,다가구,47,,,41115,23,화서동,,41115,202606,
2002,26.07~28.07,신규,29,6,2026,"4,000",다가구,14,,,41115,34.3,인계동,,41115,202606,
2023,26.07~28.07,신규,10,6,2026,"1,000",다가구,83,,,41115,177.1,우만동,,41115,202606,
2001,26.07~28.07,신규,29,6,2026,"1,000",다가구,75,,,41115,236.12,지동,,41115,202606,
1998,26.07~28.07,갱신,3,6,2026,"1,000",다가구,45,500,40,41115,30,인계동,,41115,202606,
1994,26.07~28.07,신규,5,6,2026,300,다가구,40,,,41115,167.48,지동,,41115,202606,
2002,26.06~28.06,신규,5,6,2026,"1,000",단독,48,,,41115,43.04,화서동,,41115,202606,
2011,26.07~28.07,신규,27,6,2026,"2,000",다가구,70,,,41115,46,우만동,,41115,202606,
2006,26.07~28.07,신규,16,6,2026,"1,500",단독,53,,,41115,33,인계동,,41115,202606,
2016,26.07~28.07,신규,19,6,2026,"3,500",다가구,60,,,41115,49.5,고등동,,41115,202606,
1988,26.06~28.06,신규,25,6,2026,500,단독,40,,,41115,157.8,우만동,,41115,202606,
2002,26.07~28.07,신규,30,6,2026,"1,000",다가구,45,,,41115,50,우만동,,41115,202606,
1992,26.06~28.06,신규,27,6,2026,500,다가구,35,,,41115,46,지동,,41115,202606,
2003,26.07~28.07,신규,30,6,2026,300,다가구,35,,,41115,33,지동,,41115,202606,
1989,26.06~27.06,신규,6,6,2026,50,단독,25,,,41115,21,지동,,41115,202606,
1997,26.07~28.07,갱신,26,6,2026,"1,000",다가구,30,"1,000",30,41115,40,지동,,41115,202606,
2004,26.09~28.09,신규,27,6,2026,"1,000",다가구,55,,,41115,40.8,화서동,,41115,202606,
2004,26.07~28.07,신규,15,6,2026,300,다가구,42,,,41115,29,매산로2가,,41115,202606,
1988,26.06~28.06,신규,25,6,2026,500,다가구,43,,,41115,45,고등동,,41115,202606,
2012,26.07~28.07,신규,28,6,2026,"2,000",다가구,45,,,41115,50,지동,,41115,202606,
1991,26.06~28.06,신규,20,6,2026,"1,300",단독,65,,,41115,68.85,고등동,,41115,202606,
1987,26.07~28.07,신규,29,6,2026,"12,000",다가구,0,,,41115,57,인계동,,41115,202606,
1997,26.10~28.09,신규,26,6,2026,"13,000",다가구,0,,,41115,66.19,고등동,,41115,202606,
1984,26.08~28.08,신규,26,6,2026,"14,000",다가구,5,,,41115,61.88,화서동,,41115,202606,
2004,26.07~28.07,신규,30,6,2026,"2,000",다가구,60,,,41115,36,매산로2가,,41115,202606,
1995,26.08~28.08,신규,23,6,2026,"2,000",다가구,80,,,41115,81.54,인계동,,41115,202606,
1988,26.07~28.07,신규,13,6,2026,"10,000",다가구,0,,,41115,67.45,화서동,,41115,202606,
2010,26.07~28.07,신규,25,6,2026,"2,000",다가구,60,,,41115,62.96,팔달로1가,,41115,202606,
2001,26.06~27.06,신규,29,6,2026,500,다가구,40,,,41115,24,인계동,,41115,202606,
1985,26.07~28.07,신규,29,6,2026,"13,000",다가구,0,,,41115,61.25,우만동,,41115,202606,
2005,26.07~28.07,신규,23,6,2026,"5,000",다가구,10,,,41115,40,화서동,,41115,202606,
2005,26.06~28.06,신규,26,6,2026,"1,000",다가구,60,,,41115,30,매산로3가,,41115,202606,
2004,26.06~28.06,신규,18,6,2026,500,다가구,40,,,41115,23,화서동,,41115,202606,
1989,26.08~28.08,신규,19,6,2026,"8,500",다가구,0,,,41115,37.935,화서동,,41115,202606,
1988,26.06~27.06,신규,1,6,2026,500,단독,31,,,41115,236.5,우만동,,41115,202606,
1990,26.06~28.06,신규,15,6,2026,300,다가구,30,,,41115,23.1,지동,,41115,202606,
1985,26.07~28.07,신규,29,6,2026,"13,000",다가구,0,,,41115,61.25,우만동,,41115,202606,
1997,26.07~28.07,신규,29,6,2026,"7,500",다가구,0,,,41115,41.71,우만동,,41115,202606,
1992,26.06~28.06,신규,10,6,2026,800,다가구,60,,,41115,48,매산로3가,,41115,202606,
2002,26.06~27.06,신규,30,6,2026,"4,000",다가구,0,,,41115,20,화서동,,41115,202606,
2002,26.07~28.07,신규,22,6,2026,"1,000",다가구,53,,,41115,58,화서동,,41115,202606,
1994,26.07~30.07,신규,15,6,2026,"2,000",다가구,80,,,41115,61.92,신풍동,,41115,202606,
2001,26.07~27.06,신규,1,6,2026,300,다가구,30,,,41115,20,우만동,,41115,202606,
1995,26.06~28.06,신규,26,6,2026,"2,000",다가구,70,,,41115,40,인계동,,41115,202606,
2003,26.08~28.08,신규,17,6,2026,"10,000",다가구,0,,,41115,33,화서동,,41115,202606,
2015,26.07~28.07,신규,29,6,2026,500,다가구,55,,,41115,40,화서동,,41115,202606,
2002,26.06~28.06,신규,19,6,2026,200,다가구,32,,,41115,25,북수동,,41115,202606,
2004,26.06~27.06,신규,13,6,2026,500,다가구,28,,,41115,20,우만동,,41115,202606,
2002,26.06~27.01,신규,30,6,2026,"5,250",다가구,0,,,41115,17.16,우만동,,41115,202606,
1985,26.08~28.08,신규,29,6,2026,500,다가구,50,,,41115,42.09,지동,,41115,202606,
2013,26.07~28.07,신규,23,6,2026,"8,000",단독,0,,,41115,45.42,우만동,,41115,202606,
1988,26.06~28.06,신규,15,6,2026,"1,500",다가구,54,,,41115,50,인계동,,41115,202606,
2004,26.06~28.06,신규,25,6,2026,"5,000",다가구,0,,,41115,33,인계동,,41115,202606,
2001,26.06~27.06,신규,26,6,2026,300,다가구,49,,,41115,24,인계동,,41115,202606,
1992,26.06~28.06,신규,11,6,2026,"1,000",다가구,30,,,41115,40,남수동,,41115,202606,
1990,26.06~28.06,신규,18,6,2026,200,단독,36,,,41115,45,매산로3가,,41115,202606,
1995,26.06~28.06,신규,23,6,2026,500,다가구,35,,,41115,43.78,지동,,41115,202606,
1995,26.06~28.06,신규,24,6,2026,"7,000",단독,60,,,41115,90.48,화서동,,41115,202606,
